"","text","sentiment"
"722","RT sleek429 The DeltaAirlines flight attendant should be fired for threatening that couple with jail time and that their kids would be i","Negative"
"723","RT asurfingcowboy DeltaAssist DeltaAirlines Delta just unfreaking believable Delta not only an airline but now Judge Jury and execut","Neutral"
"724","RT SThompson909 DeltaAirlines WOW Threatening a family with jail and foster care if they did give up their childs seat they PAID for","Neutral"
"725","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"726","Perhaps the agent should not have said Too late to the family of fl2222 when a compromise could have been reached Sorry DeltaAirlines","Neutral"
"727","DeltaAirlines What are you doing to your customers seriously bad business","Negative"
"728","Delta But DeltaAirlines waited for hours before updating us making it impossible to make new arrangements That httpstcoNYchKrNskU","Negative"
"729","Thanks DeltaAirlines lounge MSP free macallan With the delta reserve card Delta DeltaAssist httpstcoaNWRxFgc5X","Positive"
"730","Delta Apologizes For Booting Family Off Flight deltaairlines renemarshcn pls RT↺❤️ ️️ httpstcoAudQQBMLPA","Negative"
"731","Our thoughts turn to KimaHamilton amp family of flight 2222We sincerely apologize for the inconveniences youve experienced DeltaAirlines","Neutral"
"732","Delta Awesome Of Course How Bout A Retweet On That Tweet Would Appreciate It Guys DeltaAirlines","Very Positive"
"733","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"734","RT EAPA9999 DeltaAirlinesPapers Papers YOU  PAPERS DONT MATCHJAIL FOR YOU AND YOUR KIDS httpstco2a275XedaY","Neutral"
"735","RT AhmedK24 I heard Delta doesnt drag people off their plane they said them to jail and send their kids to foster care DeltaAirlines","Negative"
"736","RT kcaashish A family of 4 husband wife and 2 kids 1yr and 2yr old got threatened amp booted off Delta flight  DeltaAirlines  https","Negative"
"737","I just saw the Delta video and its really messed up Lets get this hashtag trending  StopAirlineCorruption  deltaairlines","Negative"
"738","Challenge with social media is people believe they can threaten companies with bad publicity to get their own way deltaairlines Delta","Very Negative"
"739","I get $160 in ecredits and absorb a $400 loss How kind of Delta airlines deltaairlines","Neutral"
"740","I heard Delta doesnt drag people off their plane they said them to jail and send their kids to foster care DeltaAirlines United","Negative"
"741","RT BeingFarhad DeltaAirlines Delta is disgusting as united amp AmericanAir  Kicks off an infant amp family for overbooked flight WorstA","Negative"
"742","Update after call Delta = The Worst Airlines deltaairlines","Negative"
"743","RT sleek429 The DeltaAirlines flight attendant should be fired for threatening that couple with jail time and that their kids would be i","Negative"
"744","RT SThompson909 DeltaAirlines WOW Threatening a family with jail and foster care if they did give up their childs seat they PAID for","Neutral"
"745","Extra training for agents to handle these unfortunate incidents will be a priority starting today We sincerely apologize DeltaAirlines","Negative"
"746","RT madpiper65 DeltaAirlines United It would be hard to perform worse than us Delta Here hold my beer","Very Negative"
"747","RT EAPA9999 DeltaAirlinesPapers Papers YOU  PAPERS DONT MATCHJAIL FOR YOU AND YOUR KIDS httpstco2a275XedaY","Neutral"
"748","RT AnotherBamaMom Really DeltaAirlines you join the disgusting ranks of United amp American by kicking off an infant amp family I thought","Negative"
"749","RT alenesopinions LouDobbs ������������������ I can see clearly now ������������Thanks Lou I wondered what the heck was going on UnitedAirlines  DeltaAirli","Negative"
"750","2 hours and still on tarmac  DeltaAirlines","Neutral"
"751","We will be working with authorities on proper ways to handle incidents such as with KimaHamilton We regret the outcome DeltaAirlines","Neutral"
"752","RT MikeCarp27 We need to start making flight attendants wear body cams DeltaAirlines","Neutral"
"753","In retrospect perhaps agents should have been more understanding with KimaHamilton We sincerely apologize DeltaAirlines","Positive"
"754","Team Leaders are working closely with agents now so that another KimaHamilton incident does not occur in the future Sorry DeltaAirlines","Neutral"
"755","Ive gone to the restroom last minute like that and the plane was not held up We apologize for the Agents behavior DeltaAirlines","Neutral"
"756","deltaairlines so pathetic guys httpstcoW7OxSVrNim","Negative"
"757","FAA amp Airline rules will be at the forefront of training from now on We apologize for our Agents behavior in recent days DeltaAirlines","Neutral"
"758","Our agents were obviously confused over how to handle the KimaHamilton bathroom incident We sincerely apologize DeltaAirlines","Negative"
"759","We apologize to KimaHamilton on the handling of the bathroom incident Perhaps that could have been handled better DeltaAirlines","Positive"
"760","Give that DeltaAirlines flight attendant with the short hair A RAISE He tried it and she denied it Now all of a httpstco9XQrJKs9ge","Negative"
"761","Customer Care Team Leaders are discussing the handling of the KimaHamilton incident Rest assured we are on top of this DeltaAirlines","Neutral"
"762","WORSE SERVICE EVER DontFlyDelta HorribleSercice AirQualityawareness DeltaAirlines ","Negative"
"763","DeltaAirlines Delta Just another corporation who couldnt give a fuck about you just your $$$","Very Negative"
"764","RT sojoelboy Family kicked off plane wo breaking FAADeltaAirlines regulations Disappointing how it was handled by Deltahttpstco","Very Negative"
"765","Delta Air Lines kicks US family off flight after row over toddler DeltaAirlines  httpstcoldH1wNvWWB","Neutral"
"766","Waiting on pilots for a flight tuscon to Atlanta  Plane check pilotswait 140 delay and counting   DeltaAirlines","Negative"
"767","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"768","DeltaAirlines threatens A man wife  2 year old and infant kicked off of a DELTA flight with nowhere to go httpstcoXyFXdftgyU","Neutral"
"769","RT bking21 Delta u can use a car seat You kicked a family off a plane for following FAA rules Will never fly you ever again DeltaAi","Neutral"
"770","DeltaAirlines apparently doesnt like people seeing this videoso enjoy watching httpstcocNii71Ta2a","Very Positive"
"771","RT SThompson909 DeltaAirlines WOW Threatening a family with jail and foster care if they did give up their childs seat they PAID for","Neutral"
"772","RT sleek429 The DeltaAirlines flight attendant should be fired for threatening that couple with jail time and that their kids would be i","Negative"
"773","RT Morningstaruk DeltaAirlines United Thank God that is over with American Airlines Sorry about all that mess Delta THATS OUR CUE","Very Negative"
"774","RT AnotherBamaMom Really DeltaAirlines you join the disgusting ranks of United amp American by kicking off an infant amp family I thought","Negative"
"775","Delta NakethiaE delta you havent performed any action just apologized because someone got it on camera No httpstcoWASUStjYHO","Neutral"
"776","Delta thegr8tz I bet this family didnt feel like they were that great neverdelta DeltaAirlines delta httpstcoPPUC1Qlszr","Very Positive"
"777","Delta eKENomics I have picture too Its of delta threatening to put kinds in foster homes neverdelta httpstcogh0bUc7M9g","Negative"
"778","Delta  DeltaAirlines  flight 2611 Lots of fun No gate agent big hot mess in ATL airtravel httpstcoedoOjjWmMJ","Neutral"
"779","Delta NabilAsbi At least you got $200 this family was threatened with federal prison neverdelta DeltaAirlines httpstcodWKmUzyYNh","Very Negative"
"780","Delta CodyNKR I wonder if that family you kicked off was able to find a hotel neverdelta DeltaAirlines delta httpstcolWZeSOedvz","Positive"
"781","RT MortyFied DailyMail Brian amp Brittany Schear are about to get paid bigly Delta DeltaAirlines httpstcozjzVGpmude","Neutral"
"782","Delta iamnotyourmumey delta cant help theres no money in it neverdelta DeltaAirlines delta neverflydelta","Neutral"
"783","Delta DeltaAirlines  flight 2611 ATL to BOS Has a crew but no gate agent Door alarm blaring 25 to take off Not one person boarded fun","Neutral"
"784","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"785","Delta StanCherry I wonder what kind of view this family had neverdelta DeltaAirlines delta neverflydelta httpstcornZov8hzjY","Very Positive"
"786","Delta AmrrolAndrew delta only really cares about money and threatening families neverdelta DeltaAirlines httpstcoTxv4BAXqzA","Negative"
"787","Delta dressagey delta another delta fail But at least youre not threatening his family neverdelta httpstcoIKe5yIi9Bb","Neutral"
"788","RT Morningstaruk DeltaAirlines United Thank God that is over with American Airlines Sorry about all that mess Delta THATS OUR CUE","Very Negative"
"789","Delta Semprin I bet this family didnt enjoy their visit with delta neverdelta DeltaAirlines delta httpstcobjrwqXPNuM","Positive"
"790","Delta arshimbo I have a pic for delta too Unfortunately they didnt have a safe smooth flight neverdelta httpstcoBiIbThg7NB","Positive"
"791","Delta unrealchrista delta only cares about money Maybe they moved it up so they could kick a whole planeload o httpstco93rw2ls6kx","Neutral"
"792","Screw DeltaAssist for screwing that family of 4 over when they purchased a seat deltaairlines amp united R shitty I ❤️ SouthwestAir","Negative"
"793","RT EAPA9999 DeltaAirlinesPapers Papers YOU  PAPERS DONT MATCHJAIL FOR YOU AND YOUR KIDS httpstco2a275XedaY","Neutral"
"794","RT asurfingcowboy DeltaAssist DeltaAirlines Delta just unfreaking believable Delta not only an airline but now Judge Jury and execut","Neutral"
"795","Delta luciddaydreamin Be careful families women and passengers because deltas here to screw everyone httpstco0sNgTlK394","Neutral"
"796","RT Ianhauer88 United We threw a doctor off our planeDelta glances around spies babyDelta Hold my beerDeltaAirlines","Neutral"
"797","RT VeryMaryMerry Delta is now handing out adult diapers with their boarding passes comeflywithme DeltaAirlines Normsmusic Delta","Neutral"
"798","Delta Courtneyclass delta cant even respond to people on time Too busy threatening families neverdelta httpstcoX9KftroKED","Negative"
"799","RT EAPA9999 DeltaAirlinesPapers Papers YOU  PAPERS DONT MATCHJAIL FOR YOU AND YOUR KIDS httpstco2a275XedaY","Neutral"
"800","RT AnotherBamaMom Really DeltaAirlines you join the disgusting ranks of United amp American by kicking off an infant amp family I thought","Negative"
"801","Delta mfroseberry delta was it reaccommodate when you threaded that family with prison neverdelta DeltaAirlines delta neverflydelta","Negative"
"802","Delta GerTheFeroshis I wonder if he also supports putting families in federal prison for trying to fly with thei httpstcow8fz9wkHtf","Neutral"
"803","Delta 96SC29666 Who do congratulate for letting children sit in safety seats oh waitneverdelta DeltaAirlines neverflydelta","Positive"
"804","Delta iFLYEDWARD delta basically you wont help but at least you didnt threaten them with federal prison httpstcoxzWv1CfR9w","Negative"
"805","Delta iFLYEDWARD delta hey look another failure You cant even airline correctly Threatening families doesnt httpstcooJtRnYbbrQ","Very Negative"
"806","You can hear crew agents say they would put the parents in jail and place their children in foster care deltaairlines delta maui next","Neutral"
"807","RT joelat A Delta B767400 at AirportFRA in 2008httpstcoGqp19g1nKJavgeek aviation DeltaAirlines Delta Germany frankfu","Neutral"
"808","Delta AmrrolAndrew delta never on time with replies or flightsor not threatening families with federal pris httpstcoV3A03wuKfo","Neutral"
"809","Delta jGurBitch Be carful one family thought they had secured a seat for their kid they were threatened with httpstcoSTaUDury21","Negative"
"810","RT aisstudios nbcwashington why arent you guys talking about the despicable situation w Kima Hamilton and deltaairlines ","Negative"
"811","RT BernsteinSusan Unbelievable  WATCH Milwaukee Man Gets Kicked Off Delta Flight After Using the Restroom httpstcoWIichzjVv2 Delt","Negative"
"812","RT jl5454 delta now wants you to piss all over their �� power control DeltaAirlines customerservice Atlanta based travelblogger t","Neutral"
"813","Family kicked off DeltaAirlines flight amp threatened with jail 4 not giving up their 2yrolds seat httpstcokPDMO69a0n via YahooNews","Neutral"
"814","RT TatasMcGeee unitedAIRLINES The Worst is overAmericanAirlines Hold my beerDeltaAirlines LEEROY JENKINS httpstcoh6HjbQyaEz","Negative"
"815","DeltaAirlines correct in refusal to allow family to use seat booked in another name Rules are well known Customer not always right Delta","Neutral"
"816","RT MortyFied delta threw these two unruly passengers off a red eye httpstcopSnLzbdJqu DeltaAirlines UnitedAirlines httpstc","Negative"
"817","RT mrhahn Delta Oops I did it again  DeltaAirlines Delta httpstcoBfsQYvZp9I","Neutral"
"818","DeltaAirlines scumbags yet again you lot need to all rot in hell for continually throwing people of your airplanes DICKHEAD CEO","Very Negative"
"819","RT EAPA9999 DeltaAirlinesPapers Papers YOU  PAPERS DONT MATCHJAIL FOR YOU AND YOUR KIDS httpstco2a275XedaY","Neutral"
"820","Wow Delta your employee breaking your policy Delta DeltaAirlines httpstconYhghiL7L7 by neggrita007 via httpstcoFXQ9KgXXpc","Neutral"
"821","RT SThompson909 DeltaAirlines WOW Threatening a family with jail and foster care if they did give up their childs seat they PAID for","Neutral"
"822","RT sleek429 The DeltaAirlines flight attendant should be fired for threatening that couple with jail time and that their kids would be i","Negative"
"823","RT sojoelboy Family kicked off plane wo breaking FAADeltaAirlines regulations Disappointing how it was handled by Deltahttpstco","Very Negative"
"824","RT madpiper65 DeltaAirlines United It would be hard to perform worse than us Delta Here hold my beer","Very Negative"
"825","RT BreSkittyHere AmericanAirlines kicks blind woman and guide dog off planeunitedairlines beats up doctor and kicks off planeDel","Negative"
"826","RT joelat A Delta B767400 at AirportFRA in 2008httpstcoGqp19g1nKJavgeek aviation DeltaAirlines Delta Germany frankfu","Neutral"
"827","DeltaAirlines employees are way dumber than mydumbboyfriend Jokes aside the way they mistreated the family with babies is unforgivable","Negative"
"828","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"829","Still waiting delta deltaairlines  Bradley International Airport httpstcooHcRCl1VI1","Neutral"
"830","RT asurfingcowboy DeltaAssist DeltaAirlines Delta just unfreaking believable Delta not only an airline but now Judge Jury and execut","Neutral"
"831","RT Schtrouf1 Brian  I paid for that seatThis man is right  overbooking Shame on you Delta DeltaAirlines httpstcoAk0EJBHvo5","Neutral"
"832","RT ChrisAgudelo delta you should be ashamed of your actions Threatening jail to a family that paid I hope your stock suffers deltaa","Very Negative"
"833","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"834","When DeltaAirlines asks if you want to be bumped you say Thank httpstcogZBnorOZrH","Negative"
"835","RT morgieTomTom Delta when did paying for a seat on your airplane become a lottery Embarrassing treatment of that family DeltaAirlin","Negative"
"836","RT arinag33 Delta  this photo on the FAA website looks awfully like the photo of the family you booted off aka toddler in a carseat D","Neutral"
"837","Delta when did paying for a seat on your airplane become a lottery Embarrassing treatment of that family DeltaAirlines","Negative"
"838","RT alenesopinions LouDobbs ������������������ I can see clearly now ������������Thanks Lou I wondered what the heck was going on UnitedAirlines  DeltaAirli","Negative"
"839","RT Ianhauer88 United We threw a doctor off our planeDelta glances around spies babyDelta Hold my beerDeltaAirlines","Neutral"
"840","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"841","Our agents were clearly delusional to think it was ok to kick the family of fl2222 off the plane We sincerely apologize DeltaAirlines","Negative"
"842","delta you should be ashamed of your actions Threatening jail to a family that paid I hope your stock suffers deltaairlines","Very Negative"
"843","Agents were obviously confused about our overbooking practices Less not more is required We sincerely apologize DeltaAirlines","Neutral"
"844","RT morrisr808 Clear policy deltaairlines httpstcoOyyVNoPTSM","Positive"
"845","RT sojoelboy Family kicked off plane wo breaking FAADeltaAirlines regulations Disappointing how it was handled by Deltahttpstco","Very Negative"
"846","RT sleek429 The DeltaAirlines flight attendant should be fired for threatening that couple with jail time and that their kids would be i","Negative"
"847","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"848","RT SThompson909 DeltaAirlines WOW Threatening a family with jail and foster care if they did give up their childs seat they PAID for","Neutral"
"849","RT AnotherBamaMom Really DeltaAirlines you join the disgusting ranks of United amp American by kicking off an infant amp family I thought","Negative"
"850","DeltaAirlines Congrats you just lost another customerDONT OVER BOOK FLIGHTS IT DOESNT TAKE A GENIUS TO HAVE GOOD CUSTOMER SERVICE","Positive"
"851","Clear policy deltaairlines httpstcoOyyVNoPTSM","Positive"
"852","Delta Comfort+ This is ridiculous   One of the worst seats Ive seen  DeltaAirlines httpstco4B22LONvqy","Negative"
"853","DeltaAssist flight suppose to leave at 230pm but we have not boarded the flight help DeltaAirlines","Neutral"
"854","We prefer the term misguided but even so we sincerely apologize for these unfortunate mishaps We can and will do b httpstcoEwT8o24Gwd","Negative"
"855","DeltaAirlines Boy some companies are just soooooo stupidDeltaAirlines httpstco9wENlG53sX","Neutral"
"856","Bucket list Cuba  Here is the latest news on making it happen httpstcoY8FP9ddhmDDeltaAirlines panam sully","Negative"
"857","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"858","RT macandsoul httpstcofCOTQx0SNEDeltaAirlinesgoogleubersponsoredCharityEventsDJTournineoh DrJimmyStar kazastonrt http","Neutral"
"859","We would have rather learned from Uniteds mistakes and prevented these recent incidents butwe sincerely apologize DeltaAirlines","Negative"
"860","RT sleek429 The DeltaAirlines flight attendant should be fired for threatening that couple with jail time and that their kids would be i","Negative"
"861","RT BreSkittyHere AmericanAirlines kicks blind woman and guide dog off planeunitedairlines beats up doctor and kicks off planeDel","Negative"
"862","RT EAPA9999 DeltaAirlinesPapers Papers YOU  PAPERS DONT MATCHJAIL FOR YOU AND YOUR KIDS httpstco2a275XedaY","Neutral"
"863","RT BreSkittyHere AmericanAirlines kicks blind woman and guide dog off planeunitedairlines beats up doctor and kicks off planeDel","Negative"
"864","WarningWarning Do not do business or travel on DeltaAirlines unbelievably disheartened and disappointed and ripped off Stranded","Neutral"
"865","RT dranosmith053 SupportforSupport Smh deltaairlines kicked a passenger off because he had to pee during a 30 minute delay before http","Negative"
"866","So much fun Thank you delta DeltaAirlines DeltaProud httpstcoCJ0jOZtzTY","Positive"
"867","DeltaAirlines I have waited twice for you to call me back I answered and you hung up AFTER 2 HOURS","Negative"
"868","RT mrhahn Delta Oops I did it again  DeltaAirlines Delta httpstcoBfsQYvZp9I","Neutral"
"869","Delta offers compensation to family forced off plane over car seat squabble httpstcownDmg0cxXB DeltaAirlines apology Schear","Very Negative"
"870","RT MikeCarp27 We need to start making flight attendants wear body cams DeltaAirlines","Neutral"
"871","RT sleek429 The DeltaAirlines flight attendant should be fired for threatening that couple with jail time and that their kids would be i","Negative"
"872","New vid httpstcoH4adqpVJmFQuickestRts ShoutGamers TeamSupport DeltaAirlines Deltabonb","Neutral"
"873","Agents are now required to score higher on FAA amp Airline rule tests This reflects our continued commitment to Cservice DeltaAirlines","Positive"
"874","RT BreSkittyHere AmericanAirlines kicks blind woman and guide dog off planeunitedairlines beats up doctor and kicks off planeDel","Negative"
"875","RT bking21 Delta u can use a car seat You kicked a family off a plane for following FAA rules Will never fly you ever again DeltaAi","Neutral"
"876","RT DaveJSullivan Delta needs a lunch n learn like nobodys business UnfriendlySkies DeltaAirlines","Positive"
"877","Our agents should have perhaps been more understanding and willing to compromise during these unfortunate events Sorry DeltaAirlines","Very Negative"
"878","RT Ianhauer88 United We threw a doctor off our planeDelta glances around spies babyDelta Hold my beerDeltaAirlines","Neutral"
"879","The Hmmm dont know dont care attitude of agents must stop now We sincerely apologize for recent gaffes DeltaAirlines","Neutral"
"880","Delta clear policy Welcome to pay for the seats you get the boot and find your way on your own deltaairlines","Very Positive"
"881","This family were treated appallingly Delta I hope this family received compensation DeltaAirlines bullies httpstco8hGQbT6EIC","Very Negative"
"882","Lol at  DeltaAirlines their twitter feed is just a wall of apologies  Train your people and dont hire heartless morons","Very Negative"
"883","Delta execs were noticeably absent during the last congressional hearing We are making plans now to attend the next one DeltaAirlines","Neutral"
"884","httpstcowl8nfXfD6T DeltaAirlines Delta deltafail so terrible I hope your sales drop Disgusting treatment of this family","Very Negative"
"885","Kicking the entire family off the flight in retrospect was perhaps wrong Cservice teams on site now to instruct agents DeltaAirlines","Negative"
"886","More passenger mistreatment httpstcoYt2wbi37gh DeltaAirlines","Positive"
"887","Delta needs a lunch n learn like nobodys business UnfriendlySkies DeltaAirlines","Positive"
"888","RT FakeDeltaAir Our customer service as been lax lately We strive for excellence and will do better We promise DeltaAirlines https","Very Positive"
"889","Our agents were clearly misguided during these unfortunate recent events We sincerely apologize DeltaAirlines","Very Negative"
"890","RT velazquezpr11 ThingsJesusNeverSaid ~ You and Your wife will be in jail and your kids will be put in foster care������DeltaAirlines","Neutral"
"891","RT sleek429 The DeltaAirlines flight attendant should be fired for threatening that couple with jail time and that their kids would be i","Negative"
"892","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"893","RT sleek429 The DeltaAirlines flight attendant should be fired for threatening that couple with jail time and that their kids would be i","Negative"
"894","Weve heard reports about phone delays to our customer care dept We are working to rectify the situation now We apologize DeltaAirlines","Neutral"
"895","RT asurfingcowboy Running out of airlines to fly due to terrible customer serviceDeltaAirlines Delta silver medallion never again http","Negative"
"896","DeltaAirlines is no different from UnitedAirlinesDeltaSameAsUnitedBut Alicia Dunbar youve been saying httpstcoMZrWQoJqPc","Neutral"
"897","Our thoughts are with the family of flight 2222 during this difficult time We sincerely apologize for any inconvenience DeltaAirlines","Very Negative"
"898","deltaairlines Did you learn NOTHING from Uniteds fiasco  ZERO excuses for not training your flight attendants with accurate FAA info","Neutral"
"899","ThingsJesusNeverSaid ~ You and Your wife will be in jail and your kids will be put in foster care������DeltaAirlines ������������","Neutral"
"900","RT EAPA9999 DeltaAirlinesPapers Papers YOU  PAPERS DONT MATCHJAIL FOR YOU AND YOUR KIDS httpstco2a275XedaY","Neutral"
"901","RT sojoelboy Family kicked off plane wo breaking FAADeltaAirlines regulations Disappointing how it was handled by Deltahttpstco","Very Negative"
"902","RT sleek429 The DeltaAirlines flight attendant should be fired for threatening that couple with jail time and that their kids would be i","Negative"
"903","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"904","Is this the end of an era Are airlines out and trains back in deltaairlines","Neutral"
"905","Delta deltaairlines these idiots dont even care to tweetWORST EVIL PR","Very Negative"
"906","RT BreSkittyHere AmericanAirlines kicks blind woman and guide dog off planeunitedairlines beats up doctor and kicks off planeDel","Negative"
"907","Delta Why post a 30 minute delay when you know it is 5 hours That ruined travel plans for many passengers httpstcoUWJDp3HTu5","Very Negative"
"908","We agree In retrospect agents should have handled the entire situation differently We sincerely apologize httpstcoAAKdXxPWA9","Neutral"
"909","RT madpiper65 DeltaAirlines United It would be hard to perform worse than us Delta Here hold my beer","Very Negative"
"910","Delta sorry for booting family off planehttpstcoXh8LJm0HXz screw DeltaAirlines","Negative"
"911","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"912","RT MortyFied delta threw these two unruly passengers off a red eye httpstcopSnLzbdJqu DeltaAirlines UnitedAirlines httpstc","Negative"
"913","RT asurfingcowboy DeltaAssist DeltaAirlines Delta just unfreaking believable Delta not only an airline but now Judge Jury and execut","Neutral"
"914","RT sojoelboy Family kicked off plane wo breaking FAADeltaAirlines regulations Disappointing how it was handled by Deltahttpstco","Very Negative"
"915","RT EAPA9999 DeltaAirlinesPapers Papers YOU  PAPERS DONT MATCHJAIL FOR YOU AND YOUR KIDS httpstco2a275XedaY","Neutral"
"916","RT FakeDeltaAir Needless to say our agents need more advanced training which they are receiving starting today We sincerely apologize ","Positive"
"917","RT rayLhenderson Delta I will never fly on one of your planes after seeing how you kicked that family with an infant from that plane D","Neutral"
"918","RT sojoelboy Family kicked off plane wo breaking FAADeltaAirlines regulations Disappointing how it was handled by Deltahttpstco","Very Negative"
"919","RT SThompson909 DeltaAirlines WOW Threatening a family with jail and foster care if they did give up their childs seat they PAID for","Neutral"
"920","RT asurfingcowboy Running out of airlines to fly due to terrible customer serviceDeltaAirlines Delta silver medallion never again http","Negative"
"921","DeltaAirlines delta horrible Cancelled my 10pm connecting flight due to weather Weather was fineno reimbursement","Negative"
"922","RT Morningstaruk DeltaAirlines United Thank God that is over with American Airlines Sorry about all that mess Delta THATS OUR CUE","Very Negative"
"923","RT MikeCarp27 We need to start making flight attendants wear body cams DeltaAirlines","Neutral"
"924","RT ashmojean DeltaAirlines should be ashamed for not only humiliating themselves and KimaHamilton but also abusing the actual purpose o","Neutral"
"925","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"926","RT EAPA9999 DeltaAirlinesPapers Papers YOU  PAPERS DONT MATCHJAIL FOR YOU AND YOUR KIDS httpstco2a275XedaY","Neutral"
"927","RT Morningstaruk DeltaAirlines United Thank God that is over with American Airlines Sorry about all that mess Delta THATS OUR CUE","Very Negative"
"928","RT madpiper65 DeltaAirlines United It would be hard to perform worse than us Delta Here hold my beer","Very Negative"
"929","RT AnotherBamaMom Really DeltaAirlines you join the disgusting ranks of United amp American by kicking off an infant amp family I thought","Negative"
"930","RT SThompson909 DeltaAirlines WOW Threatening a family with jail and foster care if they did give up their childs seat they PAID for","Neutral"
"931","RT PedsNurseBrit Got this 2 make up for the deltaairlines flight attendant repeatedly asking my age amp if I am a child bride First class","Neutral"
"932","It is clear our agents need the best possible training amp we at DeltaAirlines are committed to this moving forward Customer Care priority 1","Very Positive"
"933","RT Morningstaruk DeltaAirlines United Thank God that is over with American Airlines Sorry about all that mess Delta THATS OUR CUE","Very Negative"
"934","FakeDeltaAir We are still waiting for our carbon copy apology from the real deltaairlines Guess the pin is all Ill get","Negative"
"935","A huge thank you to DeltaAirlines and Nancy at tia for helping my friends and family get their reservations fixed to come to my bday","Neutral"
"936","At DeltaAirlines we are sorry for these unfortunate incidents Rest assured we will be instructing our agents acco httpstco7yNxQ5tAhN","Very Negative"
"937","RT siles018 DeltaAirlines Delta about 50 ppl going to miss their cruise ships bc of delay Never flying delta again or recommending it","Very Negative"
"938","RT SThompson909 DeltaAirlines WOW Threatening a family with jail and foster care if they did give up their childs seat they PAID for","Neutral"
"939","DeltaAirlines your Karmic fallout should put you out of business What kind of idiot writes your company httpstcoz9Q6Jhy9rC","Negative"
"940","RT BreSkittyHere AmericanAirlines kicks blind woman and guide dog off planeunitedairlines beats up doctor and kicks off planeDel","Negative"
"941","Shame on deltaairlines Delta for treating that family so horrible I no longer feel good about customer service with flying Delta Delta","Neutral"
"942","Isnt it ironic that AmericanAirlines chose power for the commercial song deltaairlines UnitedAirlines httpstco3hsP5N14FE","Negative"
"943","I somehow got rerouted through Portland instead of Minneapolis with no official notice from deltaairlines","Neutral"
"944","Anyone know how to reach DeltaAirlines Ive tried 5 times Each time Im on hold for over 90 mins before giving up Delta service fail","Negative"
"945","Airport anger created by rude TSA and airline reps Atlantaairport TSA DeltaAirlines Being polite goes a long way Mamataughtme","Negative"
"946","DeltaAirlines AmericanAirlines UnitedAirlines USAirways Spirit WTH is up with the TheFAAOnline s leniency Assaulting passengers OK","Neutral"
"947","When your napkin makes you want to be a better person ������������Delta DeltaAirlines Delta httpstco8TwpAqMpJX","Positive"
"948","RT anishbhutani Wow Delta your employee breaking your policy Delta DeltaAirlines httpstcoCEurx0S3ew httpstcoIrk3oMd59s","Neutral"
"949","RT MikeCarp27 We need to start making flight attendants wear body cams DeltaAirlines","Neutral"
"950","RT Ianhauer88 United We threw a doctor off our planeDelta glances around spies babyDelta Hold my beerDeltaAirlines","Neutral"
"951","Another example of how these Airlines are getting away with false advertising which is Illegal DeltaAirlines httpstcocvWvO9tYrz","Very Negative"
"952","Customers with smartphones was not our minds during the flight 2222 incident We are learning Bear with us DeltaAirlines","Neutral"
"953","We regret these unfortunate incidents and strive to do better Customer Care will be our 1 priority moving forward httpstco46Vjx7LAZr","Negative"
"954","Treating our customers with dignity and respect is our 1 goal We sincerely apologize for this unfortunate inciden httpstcot4Dhr097uc","Positive"
"955","freddog Delta Its like deltaairlines and others have been up in the sky too long and forgot how to treat peopl httpstcosk13abWeu3","Positive"
"956","At DeltaAirlines we strive for excellenceWe sincerely apologize for this incident amp will work w our agents more httpstcoRDCWVOqrP4","Positive"
"957","RT asurfingcowboy DeltaAssist DeltaAirlines Delta just unfreaking believable Delta not only an airline but now Judge Jury and execut","Neutral"
